short_code,name,description,comment,entity_type_id,type_id,subtype_ids,model_list,source_list,has_gis,hydrologic_region_id,network_version_id
SJR157,,,,2,18,{24},{1},{9},False,2,12
SJR166,,,,2,18,{24},{1},{9},False,2,12
SJR173,,,,2,18,{24},{1},{9},False,2,12
SJR179,,,,2,18,{24},{1},{9},False,2,12
SJR180,,,,2,18,{24},{1},{9},False,2,12
SJR185,,,,2,18,{24},{1},{9},False,2,12
SJR192,,,,2,18,{24},{1},{9},False,2,12
SJR195,,,,2,18,{24},{1},{9},False,2,12
SJR198,,,,2,18,{24},{1},{9},False,2,12
SJR200,,,,2,18,{24},{1},{9},False,2,12
SJR201,,,,2,18,{24},{1},{9},False,2,12
SJR205,,,,2,18,{24},{1},{9},False,2,12
SJR213,,,,2,18,{24},{1},{9},False,2,12
SJR214,,,,2,18,{24},{1},{9},False,2,12
SJR221,,,,2,18,{24},{1},{9},False,2,12
SJR225,,,,2,18,{24},{1},{9},False,2,12
SJR227,,,,2,18,{24},{1},{9},False,2,12
SJR235,,,,2,18,{24},{1},{9},False,2,12
SJR242,,,,2,18,{24},{1},{9},False,2,12
SJR249,,,,2,18,{24},{1},{9},False,2,12
SJR256,,,,2,18,{24},{1},{9},False,2,12
SJR258,,,,2,18,{24},{1},{9},False,2,12
SJR263,,,,2,18,{24},{1},{9},False,2,12
SJR265,,,,2,18,{24},{1},{9},False,2,12
SJR278,,,,2,18,{24},{1},{9},False,2,12
SJR279,,,,2,18,{24},{1},{9},False,2,12
SJR280,,,,2,18,{24},{1},{9},False,2,12
SJR287,,,,2,18,{24},{1},{9},False,2,12
SJR289,,,,2,18,{24},{1},{9},False,2,12
SJR290,,,,2,18,{24},{1},{9},False,2,12
SJR295,,,,2,18,{24},{1},{9},False,2,12
SJR296,,,,2,18,{24},{1},{9},False,2,12
SJR300,,,,2,18,{24},{1},{9},False,2,12
SJR303,,,,2,18,{24},{1},{9},False,2,12
SJR305,,,,2,18,{24},{1},{9},False,2,12
SJR306,,,,2,18,{24},{1},{9},False,2,12
SJR307,,,,2,18,{24},{1},{9},False,2,12
SJR308,,,,2,18,{24},{1},{9},False,2,12
SJR309,,,,2,18,{24},{1},{9},False,2,12
SJR310,,,,2,18,{24},{1},{9},False,2,12
SJR312,,,,2,18,{24},{1},{9},False,2,12
SJR313,,,,2,18,{24},{1},{9},False,2,12
SJR318,,,,2,18,{24},{1},{9},False,2,12
SJR324,,,,2,18,{24},{1},{9},False,2,12
SLC002,,,,2,18,{24},{1},{9},False,,12
SLC003,,,,2,18,{24},{1},{9},False,,12
SLD002,,,,2,18,{24},{1},{9},False,,12
SLD027,,,,2,18,{24},{1},{9},False,,12
SLDMWA(CDEC CBP),,Chowchilla Bypass below Control Structure,,2,,{},{1},{9},False,,12
SLF009,,,,2,18,{24},{1},{9},False,,12
SLF010,,,,2,18,{24},{1},{9},False,,12
SLF014,,,,2,18,{24},{1},{9},False,,12
SLF015,,,,2,18,{24},{1},{9},False,,12
SLO000,,,,2,18,{24},{1},{9},False,5,12
SLO007,,,,2,18,{24},{1},{9},False,5,12
SLT008,,,,2,18,{24},{1},{9},False,,12
SLT009,,,,2,18,{24},{1},{9},False,,12
SLTSP,,,,2,,{},{1},{9},False,,12
SLUIS,,,,2,,{},{1},{9},False,,12
SLV001,,,,2,18,{24},{1},{9},False,,12
SLV005,,,,2,18,{24},{1},{9},False,,12
SLV006,,,,2,18,{24},{1},{9},False,,12
SLV007,,,,2,18,{24},{1},{9},False,,12
SLV014,,,,2,18,{24},{1},{9},False,,12
SLV015,,,,2,18,{24},{1},{9},False,,12
SLV016,,,,2,18,{24},{1},{9},False,,12
SLV017,,,,2,18,{24},{1},{9},False,,12
SLYCK,,,,2,,{},{1},{9},False,,12
SP2003,,,,2,,{},{1},{9},False,,12
SPA001,,,,2,18,{24},{1},{9},False,,12
SPH000,,,,2,18,{24},{1},{9},False,,12
SPICE,,,,2,,{},{1},{9},False,,12
SPLDG,,,,2,,{},{1},{9},False,,12
SPT003,,,,2,18,{24},{1},{9},False,,12
SP_EBP041_SJR145,,,,2,,{},{1},{9},False,2,12
SP_MCD002_MRS000,,,,2,,{},{1},{9},False,,12
SP_SAC066_YBP020,,,,2,,{},{1},{9},False,1,12
SP_SAC083_YBP037,,,,2,,{},{1},{9},False,1,12
SP_SAC122_SBP021,,,,2,,{},{1},{9},False,1,12
SP_SAC148_BTC003,,,,2,,{},{1},{9},False,1,12
SP_SAC159_BTC003,,,,2,,{},{1},{9},False,1,12
SP_SAC178_BTC003,,,,2,,{},{1},{9},False,1,12
SP_SAC188_BTC003,,,,2,,{},{1},{9},False,1,12
SP_SAC193_BTC003,,,,2,,{},{1},{9},False,1,12
SRWWTP,,,,2,20,{25},{1},{9},False,,12
SR_02_CWD003,,,,2,,{},{1},{9},False,1,12
SR_02_KSWCK,,,,2,,{},{1},{9},False,,12
SR_02_SAC257,,,,2,,{},{1},{9},False,1,12
SR_02_SAC271,,,,2,,{},{1},{9},False,1,12
SR_03_COW003,,,,2,,{},{1},{9},False,1,12
SR_03_KSWCK,,,,2,,{},{1},{9},False,,12
SR_03_SAC265,,,,2,,{},{1},{9},False,1,12
SR_03_SAC277,,,,2,,{},{1},{9},False,1,12
SR_04_SAC207,,,,2,,{},{1},{9},False,1,12
SR_04_SAC217,,,,2,,{},{1},{9},False,1,12
SR_05_SAC196,,,,2,,{},{1},{9},False,1,12
SR_05_SAC201,,,,2,,{},{1},{9},False,1,12
SR_05_SAC217,,,,2,,{},{1},{9},False,1,12
SR_06_CBD049,,,,2,,{},{1},{9},False,,12
SR_06_SAC185,,,,2,,{},{1},{9},False,1,12
SR_07N_CBD049,,,,2,,{},{1},{9},False,,12
SR_07N_SAC185,,,,2,,{},{1},{9},False,1,12
SR_07S_CBD028,,,,2,,{},{1},{9},False,,12
SR_07S_CBD038,,,,2,,{},{1},{9},False,,12
SR_07S_YBP034,,,,2,,{},{1},{9},False,,12
SR_08N_CBD049,,,,2,,{},{1},{9},False,,12
SR_08N_SAC154,,,,2,,{},{1},{9},False,1,12
SR_08N_SAC185,,,,2,,{},{1},{9},False,1,12
SR_08S_CBD028,,,,2,,{},{1},{9},False,,12
SR_08S_CBD038,,,,2,,{},{1},{9},False,,12
SR_08S_RFS8S,,,,2,,{},{1},{9},False,,12
SR_08S_SAC146,,,,2,,{},{1},{9},False,1,12
SR_09_BSL001,,,,2,,{},{1},{9},False,,12
SR_09_BTC017,,,,2,,{},{1},{9},False,,12
SR_09_SAC141,,,,2,,{},{1},{9},False,1,12
SR_09_SAC185,,,,2,,{},{1},{9},False,1,12
SR_10_BSL001,,,,2,,{},{1},{9},False,,12
SR_10_BTC017,,,,2,,{},{1},{9},False,,12
SR_10_SAC196,,,,2,,{},{1},{9},False,1,12
SR_11_BSL001,,,,2,,{},{1},{9},False,,12
SR_11_BTC017,,,,2,,{},{1},{9},False,,12
SR_11_DWRPS1,,,,2,,{},{1},{9},False,,12
SR_11_FTR059,,,,2,,{},{1},{9},False,,12
SR_12_HON004,,,,2,,{},{1},{9},False,,12
SR_13_RFS13,,,,2,,{},{1},{9},False,,12
SR_14_HON004,,,,2,,{},{1},{9},False,,12
SR_14_JCK002,,,,2,,{},{1},{9},False,,12
SR_14_YUB011,,,,2,,{},{1},{9},False,,12
SR_15N_FTR029,,,,2,,{},{1},{9},False,,12
SR_15N_HON004,,,,2,,{},{1},{9},False,,12
SR_15N_JCK002,,,,2,,{},{1},{9},False,,12
SR_15S_BRR004,,,,2,,{},{1},{9},False,,12
SR_15S_FTR012,,,,2,,{},{1},{9},False,,12
SR_16_DWRPS1,,,,2,,{},{1},{9},False,,12
SR_17N_BSL001,,,,2,,{},{1},{9},False,,12
SR_17S_SSL001,,,,2,,{},{1},{9},False,,12
SR_18_RFS18,,,,2,,{},{1},{9},False,,12
SR_19_RD1500,,,,2,,{},{1},{9},False,,12
SR_20_CCH017,,,,2,,{},{1},{9},False,,12
SR_20_CCH032,,,,2,,{},{1},{9},False,,12
SR_20_PTH021,,,,2,,{},{1},{9},False,,12
SR_20_PTH024,,,,2,,{},{1},{9},False,,12
SR_20_YBP023,,,,2,,{},{1},{9},False,,12
SR_21_YBP023,,,,2,,{},{1},{9},False,,12
SR_22_CRC002,,,,2,,{},{1},{9},False,,12
SR_22_SAC066,,,,2,,{},{1},{9},False,1,12
SR_23_ABN000,,,,2,,{},{1},{9},False,,12
SR_23_BRR004,,,,2,,{},{1},{9},False,,12
SR_23_BRR011,,,,2,,{},{1},{9},False,,12
SR_23_CCK007,,,,2,,{},{1},{9},False,,12
SR_23_CRC002,,,,2,,{},{1},{9},False,,12
SR_24_ABN000,,,,2,,{},{1},{9},False,,12
SR_24_ABN010,,,,2,,{},{1},{9},False,,12
SR_24_BRR004,,,,2,,{},{1},{9},False,,12
SR_24_BRR011,,,,2,,{},{1},{9},False,,12
SR_24_CCK007,,,,2,,{},{1},{9},False,,12
SR_24_CCK022,,,,2,,{},{1},{9},False,,12
SR_24_CRC002,,,,2,,{},{1},{9},False,,12
SR_24_EMD007,,,,2,,{},{1},{9},False,,12
SR_25_CSL005,,,,2,,{},{1},{9},False,,12
SR_25_PTH021,,,,2,,{},{1},{9},False,,12
SR_25_PTH024,,,,2,,{},{1},{9},False,,12
SR_26N_AMR004,,,,2,,{},{1},{9},False,1,12
SR_26N_CRC002,,,,2,,{},{1},{9},False,,12
SR_26N_EMD001,,,,2,,{},{1},{9},False,,12
SR_26N_EMD007,,,,2,,{},{1},{9},False,,12
SR_26N_NTOMA,,,,2,,{},{1},{9},False,,12
SR_26S_AMR007,,,,2,,{},{1},{9},False,1,12
SR_26S_MOK014,,,,2,,{},{1},{9},False,,12
SR_26S_NTOMA,,,,2,,{},{1},{9},False,,12
SR_26S_SAC048,,,,2,,{},{1},{9},False,1,12
SR_60N_MOK019,,,,2,,{},{1},{9},False,,12
SR_60N_MOK035,,,,2,,{},{1},{9},False,,12
SR_60N_SJR022,,,,2,,{},{1},{9},False,2,12
SR_60N_SJR038,,,,2,,{},{1},{9},False,2,12
SR_60S_FCS007,,,,2,,{},{1},{9},False,,12
SR_60S_SJR028,,,,2,,{},{1},{9},False,2,12
SR_60S_SJR038,,,,2,,{},{1},{9},False,2,12
SR_60S_SJR043,,,,2,,{},{1},{9},False,2,12
SR_61_FCS007,,,,2,,{},{1},{9},False,,12
SR_61_SJR043,,,,2,,{},{1},{9},False,2,12
SR_61_SJR053,,,,2,,{},{1},{9},False,2,12
SR_61_SJR070,,,,2,,{},{1},{9},False,2,12
SR_61_SJR075,,,,2,,{},{1},{9},False,2,12
SR_61_STS017,,,,2,,{},{1},{9},False,2,12
SR_61_TUO017,,,,2,,{},{1},{9},False,2,12
SR_62_MCD021,,,,2,,{},{1},{9},False,,12
SR_62_MCD050,,,,2,,{},{1},{9},False,,12
SR_62_SJR081,,,,2,,{},{1},{9},False,2,12
SR_62_TUO017,,,,2,,{},{1},{9},False,2,12
SR_63_EBP030,,,,2,,{},{1},{9},False,,12
SR_63_EBP032,,,,2,,{},{1},{9},False,,12
SR_63_EBP050,,,,2,,{},{1},{9},False,,12
SR_63_MCD021,,,,2,,{},{1},{9},False,,12
SR_63_MCD050,,,,2,,{},{1},{9},False,,12
SR_63_SJR117,,,,2,,{},{1},{9},False,2,12
SR_63_SJR134,,,,2,,{},{1},{9},False,2,12
SR_64_EBP005,,,,2,,{},{1},{9},False,,12
SR_64_EBP019,,,,2,,{},{1},{9},False,,12
SR_64_EBP030,,,,2,,{},{1},{9},False,,12
SR_64_EBP032,,,,2,,{},{1},{9},False,,12
SR_64_EBP050,,,,2,,{},{1},{9},False,,12
SR_64_FRS022,,,,2,,{},{1},{9},False,,12
SR_64_SJR180,,,,2,,{},{1},{9},False,2,12
SR_64_SJR214,,,,2,,{},{1},{9},False,2,12
SR_64_SJR227,,,,2,,{},{1},{9},False,2,12
SR_71_MSN004,,,,2,,{},{1},{9},False,,12
SR_71_OMR039,,,,2,,{},{1},{9},False,3,12
SR_71_SJR070,,,,2,,{},{1},{9},False,2,12
SR_71_SJR075,,,,2,,{},{1},{9},False,2,12
SR_71_SJR091,,,,2,,{},{1},{9},False,2,12
SR_71_SJR106,,,,2,,{},{1},{9},False,2,12
SR_71_SJR117,,,,2,,{},{1},{9},False,2,12
SR_72_MSN004,,,,2,,{},{1},{9},False,,12
SR_72_SAL006,,,,2,,{},{1},{9},False,,12
SR_72_SJR091,,,,2,,{},{1},{9},False,2,12
SR_72_SJR106,,,,2,,{},{1},{9},False,2,12
SR_72_SJR117,,,,2,,{},{1},{9},False,2,12
SR_73_MSN004,,,,2,,{},{1},{9},False,,12
SR_73_SLD027,,,,2,,{},{1},{9},False,,12
SSC001,,,,2,18,{24},{1},{9},False,,12
SSJ001,,,,2,18,{24},{1},{9},False,,12
SSJ004,,,,2,18,{24},{1},{9},False,,12
SSJ008,,,,2,18,{24},{1},{9},False,,12
SSJ013,,,,2,18,{24},{1},{9},False,,12
SSJ014,,,,2,18,{24},{1},{9},False,,12
SSJ015,,,,2,18,{24},{1},{9},False,,12
SSJ016,,,,2,18,{24},{1},{9},False,,12
SSJ017,,,,2,18,{24},{1},{9},False,,12
SSJ020,,,,2,18,{24},{1},{9},False,,12
SSJ022,,,,2,18,{24},{1},{9},False,,12
SSJ023,,,,2,18,{24},{1},{9},False,,12
SSJ024,,,,2,18,{24},{1},{9},False,,12
SSJ025,,,,2,18,{24},{1},{9},False,,12
SSJ026,,,,2,18,{24},{1},{9},False,,12
SSJID Main Canal,,,,2,,{},{1},{9},False,,12
SSL001,,,,2,18,{24},{1},{9},False,,12
SSV013,,,,2,18,{24},{1},{9},False,,12
STH000,,,,2,18,{24},{1},{9},False,,12
STH001,,,,2,18,{24},{1},{9},False,,12
STH002,,,,2,18,{24},{1},{9},False,,12
STH003,,,,2,18,{24},{1},{9},False,,12
STH004,,,,2,18,{24},{1},{9},False,,12
STH005,,,,2,18,{24},{1},{9},False,,12
STH007,,,,2,18,{24},{1},{9},False,,12
STMPY,,,,2,,{},{1},{9},False,,12
STN004,,,,2,18,{24},{1},{9},False,,12
STN009,,,,2,18,{24},{1},{9},False,,12
STN014,,,,2,18,{24},{1},{9},False,,12
STN021,,,,2,18,{24},{1},{9},False,,12
STN026,,,,2,18,{24},{1},{9},False,,12
STS004,,,,2,18,{24},{1},{9},False,2,12
STS011,,,,2,18,{24},{1},{9},False,2,12
STS017,,,,2,18,{24},{1},{9},False,2,12
STS020,,,,2,18,{24},{1},{9},False,2,12
STS030,,,,2,18,{24},{1},{9},False,2,12
STS036,,,,2,18,{24},{1},{9},False,2,12
STS043,,,,2,18,{24},{1},{9},False,2,12
STS048,,,,2,18,{24},{1},{9},False,2,12
STS050,,,,2,18,{24},{1},{9},False,2,12
STS053,,,,2,18,{24},{1},{9},False,2,12
STS058,,,,2,18,{24},{1},{9},False,2,12
STS059,,,,2,18,{24},{1},{9},False,2,12
STS060,,,,2,18,{24},{1},{9},False,2,12
STS069,,,,2,18,{24},{1},{9},False,2,12
STS072,,,,2,18,{24},{1},{9},False,2,12
STS085,,,,2,18,{24},{1},{9},False,2,12
STS090,,,,2,18,{24},{1},{9},False,2,12
STS091,,,,2,18,{24},{1},{9},False,2,12
STS093,,,,2,18,{24},{1},{9},False,2,12
STV006,,,,2,18,{24},{1},{9},False,,12
STV007,,,,2,18,{24},{1},{9},False,,12
STWWTP,,,,2,20,{25},{1},{9},False,,12
SVRWD,,,,2,,{},{1},{9},False,,12
SWWWTP,,,,2,20,{25},{1},{9},False,,12
SYC000,,,,2,18,{24},{1},{9},False,,12
SYC001,,,,2,18,{24},{1},{9},False,,12
SYC002,,,,2,18,{24},{1},{9},False,,12
SYC003,,,,2,18,{24},{1},{9},False,,12
SYC020,,,,2,18,{24},{1},{9},False,,12
S_ALMNR,,,,2,,{},{1},{9},False,,12
S_ALOHA,,,,2,,{},{1},{9},False,,12
S_ALPNE,,,,2,,{},{1},{9},False,,12
S_ANTLP,,,,2,,{},{1},{9},False,,12
S_BANOS,,,,2,,{},{1},{9},False,,12
S_BASSL,,,,2,,{},{1},{9},False,,12
S_BEARD,,,,2,,{},{1},{9},False,,12
S_BLKBT,,,,2,,{},{1},{9},False,,12
S_BLSMM,,,,2,,{},{1},{9},False,,12
S_BLUMD,,,,2,,{},{1},{9},False,,12
S_BOWMN,,,,2,,{},{1},{9},False,,12
S_BRYSA,,,,2,,{},{1},{9},False,,12
S_BTVLY,,,,2,,{},{1},{9},False,,12
S_BUCKS,,,,2,,{},{1},{9},False,,12
S_CAPLS,,,,2,,{},{1},{9},False,,12
S_CLRLK,,,,2,,{},{1},{9},False,1,12
S_CMBIE,,,,2,,{},{1},{9},False,,12
S_CMCHE,,,,2,,{},{1},{9},False,,12
S_CMPFW,,,,2,,{},{1},{9},False,,12
S_CSTIC,,,,2,,{},{1},{9},False,,12
S_DAVIS,,,,2,,{},{1},{9},False,,12
S_DELVE,,,,2,,{},{1},{9},False,,12
S_DONLL,,,,2,,{},{1},{9},False,,12
S_EBTML,,,,2,,{},{1},{9},False,,12
S_ECHOL,,,,2,,{},{1},{9},False,,12
S_EDSON,,,,2,,{},{1},{9},False,,12
S_ELENR,,,,2,,{},{1},{9},False,,12
S_ENGLB,,,,2,,{},{1},{9},False,,12
S_EPARK,,,,2,,{},{1},{9},False,,12
S_ESTMN,,,,2,,{},{1},{9},False,,12
S_FLRNC,,,,2,,{},{1},{9},False,,12
S_FOLSM,,,,2,,{},{1},{9},False,,12
S_FRDYC,,,,2,,{},{1},{9},False,,12
S_FRMAN,,,,2,,{},{1},{9},False,,12
S_FRMDW,,,,2,,{},{1},{9},False,,12
S_FRNCH,,,,2,,{},{1},{9},False,,12
S_GERLE,,,,2,,{},{1},{9},False,,12
S_HHOLE,,,,2,,{},{1},{9},False,,12
S_HNGTN,,,,2,,{},{1},{9},False,,12
S_HNSLY,,,,2,,{},{1},{9},False,,12
S_HTCHY,,,,2,,{},{1},{9},False,,12
S_ICEHS,,,,2,,{},{1},{9},False,,12
S_INDVL,,,,2,,{},{1},{9},False,,12
S_JKSMD,,,,2,,{},{1},{9},False,,12
S_JNKSN,,,,2,,{},{1},{9},False,,12
S_KRCKH,,,,2,,{},{1},{9},False,,12
S_KSWCK,,,,2,,{},{1},{9},False,,12
S_LBEAR,,,,2,,{},{1},{9},False,,12
S_LCBRF,,,,2,,{},{1},{9},False,,12
S_LGRSV,,,,2,,{},{1},{9},False,,12
S_LKVLY,,,,2,,{},{1},{9},False,,12
S_LLOYD,,,,2,,{},{1},{9},False,,12
S_LOONL,,,,2,,{},{1},{9},False,,12
S_LOSVQ,,,,2,,{},{1},{9},False,,12
S_LWSTN,,,,2,,{},{1},{9},False,,12
S_LYONS,,,,2,,{},{1},{9},False,,12
S_MAMTH,,,,2,,{},{1},{9},False,,12
S_MCLRE,,,,2,,{},{1},{9},False,1,12
S_MDSTO,,,,2,,{},{1},{9},False,,12
S_MELON,,,,2,,{},{1},{9},False,,12
S_MERLC,,,,2,,{},{1},{9},False,2,12
S_MLRTN,,,,2,,{},{1},{9},False,,12
S_MTMDW,,,,2,,{},{1},{9},False,,12
S_NBLDB,,,,2,,{},{1},{9},False,,12
S_NHGAN,,,,2,,{},{1},{9},False,,12
S_NTOMA,,,,2,,{},{1},{9},False,,12
S_OROVL,,,,2,,{},{1},{9},False,,12
S_PARDE,,,,2,,{},{1},{9},False,,12
S_PCRST,,,,2,,{},{1},{9},False,,12
S_PEDRO,,,,2,,{},{1},{9},False,,12
S_PRRIS,,,,2,,{},{1},{9},False,,12
S_PYRMD,,,,2,,{},{1},{9},False,,12
S_RDNGR,,,,2,,{},{1},{9},False,,12
S_RLIEF,,,,2,,{},{1},{9},False,,12
S_RLLNS,,,,2,,{},{1},{9},False,,12
S_RNCHO,,,,2,,{},{1},{9},False,,12
S_RVPHB,,,,2,,{},{1},{9},False,,12
S_SCOTF,,,,2,,{},{1},{9},False,,12
S_SGRGE,,,,2,,{},{1},{9},False,,12
S_SHSTA,,,,2,,{},{1},{9},False,,12
S_SHVER,,,,2,,{},{1},{9},False,,12
S_SILVR,,,,2,,{},{1},{9},False,,12
S_SLTSP,,,,2,,{},{1},{9},False,,12
S_SLUIS_CVP,,,,2,,{},{1},{9},False,,12
S_SLUIS_SWP,,,,2,,{},{1},{9},False,,12
S_SLYCK,,,,2,,{},{1},{9},False,,12
S_SPICE,,,,2,,{},{1},{9},False,,12
S_SPLDG,,,,2,,{},{1},{9},False,,12
S_STMPY,,,,2,,{},{1},{9},False,,12
S_SVRWD,,,,2,,{},{1},{9},False,,12
S_THRMA,,,,2,,{},{1},{9},False,,12
S_THRMF,,,,2,,{},{1},{9},False,,12
S_TRLCK,,,,2,,{},{1},{9},False,,12
S_TRNTY,,,,2,,{},{1},{9},False,,12
S_TULOC,,,,2,,{},{1},{9},False,4,12
S_UBEAR,,,,2,,{},{1},{9},False,,12
S_UNVLY,,,,2,,{},{1},{9},False,,12
S_WDWRD,,,,2,,{},{1},{9},False,,12
S_WKYTN,,,,2,,{},{1},{9},False,,12
Sack Dam,,,,2,,{},{1},{9},False,1,12
Sacramento Weir,,,,2,,{},{1},{9},False,1,12
"Sacramento, Pitt, and",,McCloud Rivers,,2,,{},{1},{9},False,1,12
Salado Creek,,,,2,,{},{1},{9},False,,12
Salt Springs Powerhouse No. 1,,,,2,,{},{1},{9},False,,12
Salt Springs Powerhouse No. 2,,,,2,,{},{1},{9},False,,12
San Bernardino Valley MWD,,(Reach 26A),,2,,{},{1},{9},False,3,12
San Gabriel Valley MWD,,(Reach 26),,2,,{},{1},{9},False,3,12
"San Joaquin Pipelines 1, 2, and 3",,,,2,,{},{1},{9},False,3,12
San Joaquin River,,,,2,,{},{1},{9},False,3,12
San Luis Obispo County FCWCD,,,,2,,{},{1},{9},False,3,12
SanGorgonio Pass WA,,(Reach 26),,2,,{},{1},{9},False,3,12
Sand Bar Diversion Dam,,,,2,,{},{1},{9},False,3,12
Sand Slough,,,,2,,{},{1},{9},False,3,12
Santa Barbara - San Luis Obispo Coastal Aqueduct,,,,2,,{},{1},{9},False,3,12
Santa Barbara County,,FCWCD,,2,,{},{1},{9},False,3,12
Santa Clara Terminal Reservoir,,,,2,,{},{1},{9},False,3,12
Santa Clara Valley WD,,,,2,,{},{1},{9},False,3,12
Santa Clarita Valley Water,,,,2,,{},{1},{9},False,3,12
"Secret Ravine, Miner's Ravine, Dry Creek",,,,2,,{},{1},{9},False,,12
Silver Lake leakage,,,,2,,{},{1},{9},False,,12
Silverwood Lake,,,,2,,{},{1},{9},False,,12
Site of proposed,,Garden Bar Dam,,2,,{},{1},{9},False,,12
Slab Creek Reservoir,,,,2,,{},{1},{9},False,,12
"Slab Creek, Minor Accretions",,,,2,,{},{1},{9},False,,12
Slate Creek,,,,2,,{},{1},{9},False,,12
Slate Creek Diversion Dam,,,,2,,{},{1},{9},False,,12
Slate Creek Diversion Tunnel,,,,2,,{},{1},{9},False,,12
Sly Creek,,,,2,,{},{1},{9},False,,12
Sly Park and Hazel Creeks,,,,2,,{},{1},{9},False,,12
Solano ID,,(South),,2,,{},{1},{9},False,,12
Solano State Prison,,,,2,,{},{1},{9},False,,12
South Bay Aqueduct,,,,2,,{},{1},{9},False,,12
South Bay Pumping Plant,,,,2,,{},{1},{9},False,,12
South Canal,,,,2,,{},{1},{9},False,,12
South Canal (PG&E),,,,2,,{},{1},{9},False,,12
South Fork,,Cottonwood Creek,,2,,{},{1},{9},False,,12
South Fork  Mokelumne River,,,,2,,{},{1},{9},False,,12
South Fork American River near Placerville Local Inflow,,,,2,,{},{1},{9},False,2,12
South Fork American River nr Forni Creek local inflow,,,,2,,{},{1},{9},False,2,12
South Fork American River nr Kyburz local inflow,,,,2,,{},{1},{9},False,2,12
South Fork Diversion Dam,,,,2,,{},{1},{9},False,,12
South Fork Rubicon River,,,,2,,{},{1},{9},False,,12
South Fork Tuolumne River,,,,2,,{},{1},{9},False,2,12
South Fork Yuba River,,,,2,,{},{1},{9},False,,12
South Slide Creek,,,,2,,{},{1},{9},False,,12
South Sutter Water District,,North and South Canals,,2,,{},{1},{9},False,,12
South Sutter Water District Diversions,,"at Aitken Ranch Dam, Tom Glenn Dam, Davis Dam on Auburn Ravine and Coppin Dam on Cross Canal",,2,,{},{1},{9},False,,12
South Yuba Canal Wasteway,,,,2,,{},{1},{9},False,,12
Sphere-of-influence Sales,,,,2,,{},{1},{9},False,,12
Spill to Secret Ravine,,,,2,,{},{1},{9},False,,12
Spring Creek Conduit,,,,2,,{},{1},{9},False,,12
Stanislaus River local inflows below Tulloch Reservoir,,,,2,,{},{1},{9},False,4,12
Stanislaus Tunnel,,,,2,,{},{1},{9},False,,12
State Ranch Bend Pumping Plant,,,,2,,{},{1},{9},False,,12
Stevinson WD Diversion,,,,2,,{},{1},{9},False,,12
Stony Creek,,,,2,,{},{1},{9},False,,12
Stony Creek WD,,,,2,,{},{1},{9},False,,12
Stony Gorge,,Local Inflow,,2,,{},{1},{9},False,,12
Suisun Bay,,,,2,,{},{1},{9},False,,12
Suisun City,,,,2,,{},{1},{9},False,,12
Sunset Pumps,,,,2,,{},{1},{9},False,,12
Sutter Extension Canal,,,,2,,{},{1},{9},False,,12
TAB000,,,,2,18,{24},{1},{9},False,,12
TAHOE,,,,2,,{},{1},{9},False,,12
TBAUD,,,,2,,{},{1},{9},False,,12
TCC001,,,,2,18,{24},{1},{9},False,,12
TCC022,,,,2,18,{24},{1},{9},False,,12
TCC031,,,,2,18,{24},{1},{9},False,,12
TCC036,,,,2,18,{24},{1},{9},False,,12
TCC062,,,,2,18,{24},{1},{9},False,,12
TCC066,,,,2,18,{24},{1},{9},False,,12
TCC081,,,,2,18,{24},{1},{9},False,,12
TCC085,,,,2,18,{24},{1},{9},False,,12
TCC111,,,,2,18,{24},{1},{9},False,,12
TCN000,,,,2,18,{24},{1},{9},False,,12
TCWWTP,,,,2,20,{25},{1},{9},False,,12
TD_EBP005_075,,,,2,,{},{1},{9},False,,12
TD_EBP019_088,,,,2,,{},{1},{9},False,,12
TD_EBP030_086,,,,2,,{},{1},{9},False,,12
TD_EBP030_087,,,,2,,{},{1},{9},False,,12
TD_EBP050_100,,,,2,,{},{1},{9},False,,12
TD_FCS007_160,,,,2,,{},{1},{9},False,,12
TD_FCS007_169,,,,2,,{},{1},{9},False,,12
TD_FRS022_074,,,,2,,{},{1},{9},False,,12
TD_MCD021_121,,,,2,,{},{1},{9},False,,12
TD_MCD050_116,,,,2,,{},{1},{9},False,,12
TD_MCD050_117,,,,2,,{},{1},{9},False,,12
TD_MOK014_197,,,,2,,{},{1},{9},False,,12
TD_MOK019_196,,,,2,,{},{1},{9},False,,12
TD_MOK035_179,,,,2,,{},{1},{9},False,,12
TD_MSN004_104,,,,2,,{},{1},{9},False,,12
TD_MSN004_114,,,,2,,{},{1},{9},False,,12
TD_MSN004_115,,,,2,,{},{1},{9},False,,12
TD_OMR039_202,,,,2,,{},{1},{9},False,3,12
TD_SAL006_113,,,,2,,{},{1},{9},False,,12
TD_SAL027_102,,,,2,,{},{1},{9},False,,12
TD_SJR028_170,,,,2,,{},{1},{9},False,2,12
TD_SJR038_167,,,,2,,{},{1},{9},False,2,12
TD_SJR043_159,,,,2,,{},{1},{9},False,2,12
TD_SJR043_168,,,,2,,{},{1},{9},False,2,12
TD_SJR070_156,,,,2,,{},{1},{9},False,2,12
TD_SJR075_145,,,,2,,{},{1},{9},False,2,12
TD_SJR075_154,,,,2,,{},{1},{9},False,2,12
TD_SJR081_143,,,,2,,{},{1},{9},False,2,12
TD_SJR091_132,,,,2,,{},{1},{9},False,2,12
TD_SJR091_133,,,,2,,{},{1},{9},False,2,12
