from_element_id,to_element_id,from_element_code,to_element_code,created_by,connection_type,source_id
195,2066,C_FTR068,FTR067,2,operational,5
1484,4244,D_BTC036_10_NA,10_NA Non-District,2,diversion,5
1168,1139,C_FTR063,FTR059,2,operational,5
2045,668,C_FTR053,FTR051,2,operational,5
1638,2077,C_FTR045,FTR039,2,operational,5
1175,2299,C_FTR048,FTR045,2,operational,5
1053,944,C_YUB002,FTR028,2,operational,5
6067,1074,S_OROVL,C_OROVL,2,operational,5
1139,1868,FTR059,C_FTR059,2,operational,5
1764,2045,FTR053,C_FTR053,2,operational,5
1007,1175,FTR048,C_FTR048,2,operational,5
2299,1638,FTR045,C_FTR045,2,operational,5
1935,141,C_FTR036,FTR036,2,operational,5
975,1168,FTR063,C_FTR063,2,operational,5
5390,1915,17N_NR Sutter and Butte Sink Duck Clubs,R_17N_NR_BTC003,2,operational,5
4470,561,"17N_NA Non-Project, Non-District",R_17N_NA_BTC003,2,operational,5
6946,2732,12_NA Non-District,R_12_NA_HON004,2,operational,5
1658,2506,SFF011,D_SFF011_MNRRH,2,operational,5
1291,210,THRMA,C_THRMA,2,operational,5
1391,141,C_FTR039,FTR036,2,operational,5
2077,1391,FTR039,C_FTR039,2,operational,5
2556,1958,D_FTR039_SEC009,SEC009,2,diversion,5
2077,2556,FTR039,D_FTR039_SEC009,2,operational,5
2244,991,JBC000,C_JBC000,2,operational,5
2293,2206,C_FTR029,FTR029,2,operational,5
2293,944,C_FTR029,FTR028,2,operational,5
1711,5104,D_WTPCYC_16_PU,16_PU City of Yuba City,2,diversion,5
3909,1711,WTP CYC,D_WTPCYC_16_PU,2,operational,5
848,207,R_16_PU_YCWWTP,YCWWTP,2,return,5
848,5104,R_16_PU_YCWWTP,16_PU City of Yuba City,2,return,5
2598,2299,C_HON004,FTR045,2,operational,5
1395,2598,HON004,C_HON004,2,operational,5
2867,5954,D_JBC004_11_SA3,"11_SA3 Biggs-West Gridley WD, Butte WD",2,diversion,5
2238,2355,SR_15N_JCK002,JCK002,2,storage_return,5
1193,2355,SR_14_JCK002,JCK002,2,storage_return,5
590,2355,R_RFS14_JCK002,JCK002,2,return,5
810,138,R_15N_NA1_FTR031,FTR031,2,return,5
677,1683,C_WEC000,WEC005,2,operational,5
677,556,C_WEC000,WEC000,2,operational,5
6628,260,S_THRMF,C_THRMF,2,operational,5
260,1291,C_THRMF,THRMA,2,operational,5
1683,1327,WEC005,D_WEC005_11_SA1,2,operational,5
557,5390,D_CRK005_17N_NR,17N_NR Sutter and Butte Sink Duck Clubs,2,diversion,5
1969,2403,JBC002,D_JBC002_17N_PR,2,operational,5
1590,674,R_13_NU1_ORWWTP,ORWWTP,2,return,5
1330,975,R_ORWWTP_FTR063,FTR063,2,return,5
881,944,R_YCWWTP_FTR028,FTR028,2,return,5
313,1395,R_RFS13_HON004,HON004,2,return,5
1406,313,RFS13,R_RFS13_HON004,2,operational,5
1495,6946,D_RFS13_12_NA,12_NA Non-District,2,diversion,5
1406,1495,RFS13,D_RFS13_12_NA,2,operational,5
2118,1395,SR_12_HON004,HON004,2,storage_return,5
2604,2546,R_RFS11_BGD000,BGD000,2,return,5
2245,2604,RFS11,R_RFS11_BGD000,2,operational,5
6475,1590,13_NU1 South Feather Water and Power Agency (Oroville),R_13_NU1_ORWWTP,2,operational,5
674,1330,ORWWTP,R_ORWWTP_FTR063,2,operational,5
207,881,YCWWTP,R_YCWWTP_FTR028,2,operational,5
1139,2522,FTR059,D_FTR059_12_SA,2,operational,5
1439,1202,OROVL,D_OROVL_13_NU1,2,operational,5
1570,855,MNRRH,D_MNRRH_WTPMNR,2,operational,5
138,2338,FTR031,D_FTR031_WTPCYC,2,operational,5
2338,3909,D_FTR031_WTPCYC,WTP CYC,2,diversion,5
1202,6475,D_OROVL_13_NU1,13_NU1 South Feather Water and Power Agency (Oroville),2,diversion,5
2757,6475,D_WTPMNR_13_NU1,13_NU1 South Feather Water and Power Agency (Oroville),2,diversion,5
5821,2757,WTP MNR,D_WTPMNR_13_NU1,2,operational,5
561,1231,R_17N_NA_BTC003,BTC003,2,return,5
201,2355,R_15N_NA2_JCK002,JCK002,2,return,5
6252,201,"15N_NA2 Cordua ID, Hallwood ID, Ramirez WD",R_15N_NA2_JCK002,2,operational,5
4592,472,SG341_FTR068_59,FTR068,2,operational,5
4364,1139,SG343_FTR059_59,FTR059,2,operational,5
4480,1764,SG344_FTR053_59,FTR053,2,operational,5
3703,1007,SG345_FTR048_59,FTR048,2,operational,5
5146,2299,SG346_FTR045_59,FTR045,2,operational,5
6317,141,SG347_FTR036_59,FTR036,2,operational,5
6800,2206,SG348_FTR029_59,FTR029,2,operational,5
2831,4244,D_MIO023_10_NA,10_NA Non-District,2,diversion,5
2643,2831,MIO023,D_MIO023_10_NA,2,operational,5
1853,563,LDC007,C_LDC007,2,operational,5
2153,2620,I_LGRSV,LGRSV,2,operational,5
2620,239,LGRSV,C_LGRSV,2,operational,5
2923,6766,D_OWC000_13_NA,"13_NA South Feather Water and Power Agency, Yuba County WD, Non-District",2,diversion,5
2178,2749,JBC008,R_JBC008_FTR048,2,operational,5
1455,833,RVC005,D_RVC005_11_SA2,2,operational,5
833,5907,D_RVC005_11_SA2,11_SA2 Richvale ID,2,diversion,5
1510,1007,C_FTR051,FTR048,2,operational,5
668,1510,FTR051,C_FTR051,2,operational,5
1853,1413,LDC007,D_LDC007_11_SA2,2,operational,5
1413,5907,D_LDC007_11_SA2,11_SA2 Richvale ID,2,diversion,5
6088,806,12_SA Misc. FRSA Diverters,R_12_SA_FTR045,2,operational,5
806,2299,R_12_SA_FTR045,FTR045,2,return,5
2029,6066,D_FTR045_15N_SA,15N_SA Misc. FRSA Diverters,2,diversion,5
2299,2029,FTR045,D_FTR045_15N_SA,2,operational,5
6066,2652,15N_SA Misc. FRSA Diverters,R_15N_SA_FTR031,2,operational,5
210,2754,C_THRMA,TAB000,2,operational,5
656,472,C_FTR072,FTR068,2,operational,5
2860,2355,C_JCK002,JCK002,2,operational,5
1913,133,FDC006,C_FDC006,2,operational,5
139,879,I_MERLC,MERLC,2,operational,5
3729,932,S_MERLC,C_MERLC,2,operational,5
133,2589,C_FDC006,YUB014,2,operational,5
423,1044,C_YUB014,YUB013,2,operational,5
2009,509,RFS14,R_RFS14_YUB014,2,operational,5
509,2589,R_RFS14_YUB014,YUB014,2,return,5
338,1003,DER001,C_DER001,2,operational,5
3697,139,French Dry Creek,I_MERLC,2,operational,5
2859,6252,D_YUB011_15N_NA2,"15N_NA2 Cordua ID, Hallwood ID, Ramirez WD",2,diversion,5
1412,5818,D_YUB003_15N_NU,"15N_NU CalWater (Marysville), Small Communities",2,diversion,5
2663,2859,YUB011,D_YUB011_15N_NA2,2,operational,5
442,1412,YUB003,D_YUB003_15N_NU,2,operational,5
867,2663,C_YUB013,YUB011,2,operational,5
1840,2700,C_YUB011,YUB006,2,operational,5
2663,1840,YUB011,C_YUB011,2,operational,5
1933,442,C_YUB006,YUB003,2,operational,5
2700,1933,YUB006,C_YUB006,2,operational,5
442,2624,YUB003,C_YUB003,2,operational,5
1474,2009,R_14_NA_RFS14,RFS14,2,return,5
349,412,C_NFY017,NBLDB,2,operational,5
5890,1549,SG350_YUB006_60,YUB002,2,operational,5
6399,1549,SG349_YUB011_60,YUB002,2,operational,5
607,163,I_SLT009,SLT009,2,operational,5
5044,607,Slate Creek,I_SLT009,2,operational,5
2776,1538,CMT000,C_CMT000,2,operational,5
5704,810,15N_NA1 Non-District,R_15N_NA1_FTR031,2,operational,5
901,1528,R_RFS18_SBP021,SBP021,2,return,5
122,1528,SP_SAC122_SBP021,SBP021,2,operational,5
504,122,SAC122,SP_SAC122_SBP021,2,operational,5
1663,1023,C_SBP018,SBP014,2,operational,5
1583,928,C_SBP014,SBP012,2,operational,5
2113,774,R_17S_NA_SSL001,SSL001,2,return,5
3918,2113,"17S_NA Sutter Bypass-Butte Slough WUA, Non-district",R_17S_NA_SSL001,2,operational,5
1957,3918,D_SBP014_17S_NA,"17S_NA Sutter Bypass-Butte Slough WUA, Non-district",2,diversion,5
2304,66,SR_19_RD1500,RD1500,2,storage_return,5
66,2812,RD1500,C_RD1500,2,operational,5
4483,917,SG332_SAC083_57,SAC083,2,operational,5
4515,1869,SG368_SAC082_65,SAC082,2,operational,5
5683,1023,SG339_SBP014_58,SBP014,2,operational,5
5886,2733,SG338_SBP018_58,SBP018,2,operational,5
1025,6043,D_TCC111_07S_PA,"07S_PA 4-M WD, Colusa County WD, Cortina WD, Davis WD, Dunnigan WD, Glenn Valley WD, Holthouse WD (part), La Grande WD, Myers-Marsh MWC, Westside WD",2,diversion,5
609,1588,R_08S_SA3_RFS8S,RFS8S,2,return,5
2135,847,R_RFS8S_SAC097,SAC097,2,return,5
2618,463,C_CBD031,CBD028,2,operational,5
504,2030,SAC122,C_SAC122,2,operational,5
1302,48,SAC115,C_SAC115,2,operational,5
847,119,SAC097,C_SAC097,2,operational,5
2135,1588,R_RFS8S_SAC097,RFS8S,2,return,5
1970,2464,SAC121,D_SAC121_08S_SA3,2,operational,5
1975,1680,C_CBD012,CBD012,2,operational,5
6214,2440,D_CBD000_KLR005,CBD000,2,diversion,5
2440,1371,CBD000,C_CBD000,2,operational,5
1159,463,SR_08S_CBD028,CBD028,2,storage_return,5
2930,1588,SR_08S_RFS8S,RFS8S,2,storage_return,5
2782,1680,R_08S_PA_CBD012,CBD012,2,return,5
2782,5346,R_08S_PA_CBD012,08S_PA Colusa Drain MWC (part),2,return,5
463,1866,CBD028,D_CBD028_08S_PA,2,operational,5
1970,2985,SAC121,C_SAC121,2,operational,5
1897,393,SAC109,D_SAC109_08S_SA3,2,operational,5
865,945,C_CBD005,CBD001,2,operational,5
865,661,C_CBD005,CBD005,2,operational,5
1841,463,R_07S_PA_CBD028,CBD028,2,return,5
5364,504,SG297_SAC122_53,SAC122,2,operational,5
5379,540,SG299_SAC106_53,SAC106,2,operational,5
3956,847,SG300_SAC097_53,SAC097,2,operational,5
6264,2287,SG301_SAC092_53,SAC092,2,operational,5
6670,1680,SG327_CBD012_56,CBD012,2,operational,5
1171,2440,C_CBD001,CBD000,2,operational,5
245,463,SR_07S_CBD028,CBD028,2,storage_return,5
2531,1025,TCC111,D_TCC111_07S_PA,2,operational,5
2216,644,C_FTR008,FTR003,2,operational,5
1601,842,C_FTR016,FTR014,2,operational,5
1325,1020,C_FTR021,FTR018,2,operational,5
891,1887,C_FTR025,FTR021,2,operational,5
1887,1325,FTR021,C_FTR021,2,operational,5
425,1601,FTR016,C_FTR016,2,operational,5
2221,346,FTR012,C_FTR012,2,operational,5
1002,316,DWRPS2,D_DWRPS2_11_NA,2,operational,5
1145,2221,SR_15S_FTR012,FTR012,2,storage_return,5
1055,425,C_FTR018,FTR016,2,operational,5
1020,1055,FTR018,C_FTR018,2,operational,5
842,1732,FTR014,C_FTR014,2,operational,5
4981,2048,"16_SA Garden Highway MWC, Tudor ID, Oswald MWC, Misc. FRSA Diverters",R_16_SA_DWRPS1,2,operational,5
842,1555,FTR014,D_FTR014_16_SA,2,operational,5
1020,494,FTR018,D_FTR018_16_SA,2,operational,5
1887,280,FTR021,D_FTR021_16_PA,2,operational,5
1555,4981,D_FTR014_16_SA,"16_SA Garden Highway MWC, Tudor ID, Oswald MWC, Misc. FRSA Diverters",2,diversion,5
1020,2601,FTR018,D_FTR018_15S_SA,2,operational,5
2601,5075,D_FTR018_15S_SA,"15S_SA Plumas MWC, Misc. FRSA Diverters",2,diversion,5
2829,491,SR_16_DWRPS1,DWRPS1,2,storage_return,5
2718,842,R_15S_SA_FTR014,FTR014,2,return,5
5075,2718,"15S_SA Plumas MWC, Misc. FRSA Diverters",R_15S_SA_FTR014,2,operational,5
6352,1887,SG354_FTR021_61,FTR021,2,operational,5
4929,425,SG355_FTR016_61,FTR016,2,operational,5
5414,2221,SG356_FTR012_61,FTR012,2,operational,5
343,4981,D_FTR021_16_SA,"16_SA Garden Highway MWC, Tudor ID, Oswald MWC, Misc. FRSA Diverters",2,diversion,5
644,1065,FTR003,D_FTR003_17S_SA,2,operational,5
1065,6114,D_FTR003_17S_SA,17S_SA Misc. FRSA Diverters,2,diversion,5
170,5075,D_FTR028_15S_SA,"15S_SA Plumas MWC, Misc. FRSA Diverters",2,diversion,5
2385,1328,FTR008,D_FTR008_16_SA,2,operational,5
1104,1002,R_16_NA1_DWRPS2,DWRPS2,2,return,5
181,491,SR_11_DWRPS1,DWRPS1,2,storage_return,5
6350,5492,"15S_NU Olivehurst PUD, City of Wheatland, Linda County WD, Small Communities",R_15S_NU_OHWWTP,2,operational,5
3809,2420,"15S_NA2 Brophy WD, Dry Creek MWC, South Yuba WD, Wheatland WD",R_15S_NA2_DHC001,2,operational,5
779,3809,D_YUB011_15S_NA2,"15S_NA2 Brophy WD, Dry Creek MWC, South Yuba WD, Wheatland WD",2,diversion,5
5035,1922,15S_NA1 Non-District,R_15S_NA1_DHC001,2,operational,5
1268,737,C_BRR011,BRR004,2,operational,5
1848,737,R_RFS23_BRR004,BRR004,2,return,5
2838,1885,CMPFW,C_CMPFW,2,operational,5
1885,2975,C_CMPFW,BRR017,2,operational,5
2420,1950,R_15S_NA2_DHC001,DHC001,2,return,5
1922,1950,R_15S_NA1_DHC001,DHC001,2,return,5
5492,6019,R_15S_NU_OHWWTP,OHWWTP,2,return,5
2446,458,I_DHC021,DHC021,2,operational,5
4754,2446,"Hutchinson Creek, Dry Creek",I_DHC021,2,operational,5
4425,2975,SG358_BRR017_62,BRR017,2,operational,5
358,737,C_DHC001,BRR004,2,operational,5
1950,358,DHC001,C_DHC001,2,operational,5
2862,421,C_BRR017,BRR011,2,operational,5
2280,2368,D_CMBIE_CBC000,CBC000,2,diversion,5
2843,2280,CMBIE,D_CMBIE_CBC000,2,operational,5
1582,2838,C_BRR023,CMPFW,2,operational,5
2843,2863,CMBIE,C_CMBIE,2,operational,5
426,2345,C_BRR031,BRR028,2,operational,5
934,2843,C_BRR049,CMBIE,2,operational,5
814,2642,C_BRR028,BRR023,2,operational,5
2863,1213,C_CMBIE,BRR031,2,operational,5
754,2955,C_BRR050,BRR050,2,operational,5
754,2621,C_BRR050,BRR049,2,operational,5
2621,934,BRR049,C_BRR049,2,operational,5
2169,2466,C_BRR066,BRR061,2,operational,5
1216,2190,C_DRM003,DRM008,2,operational,5
1612,2356,C_DRM002,DRM003,2,operational,5
290,2022,C_DRM001,DRM002,2,operational,5
2356,4191,DRM003,D_DRM003_BRR074,2,operational,5
1690,226,C_DRM008,DRM009,2,operational,5
1010,462,LBR002,C_LBR002,2,operational,5
5740,737,SG360_BRR004_62,BRR004,2,operational,5
6760,1246,Wolf Creek,I_WLF013,2,operational,5
1011,1213,C_WLF013,BRR031,2,operational,5
1266,2838,I_CMPFW,CMPFW,2,operational,5
1215,737,SR_24_BRR004,BRR004,2,storage_return,5
2569,2843,I_CMBIE,CMBIE,2,operational,5
2194,1604,I_RLLNS,RLLNS,2,operational,5
2065,737,SR_23_BRR004,BRR004,2,storage_return,5
1210,421,SR_24_BRR011,BRR011,2,storage_return,5
1218,1086,C_YBP032,YBP026,2,operational,5
2747,306,R_21_PU_SRWWTP,SRWWTP,2,return,5
2136,5995,D_SAC065_WTPBTB,WTP BTB,2,diversion,5
2278,2427,C_YBP023,YBP020,2,operational,5
2088,1243,C_YBP014,YBP011,2,operational,5
1563,2875,C_YBP011,YBP007,2,operational,5
2582,594,CCH030,C_CCH030,2,operational,5
2008,938,CCH023,C_CCH023,2,operational,5
558,1547,CCH012,C_CCH012,2,operational,5
126,2577,PTH020,C_PTH020,2,operational,5
769,2980,PTH015,C_PTH015,2,operational,5
1734,2798,PTH011,C_PTH011,2,operational,5
2503,954,SAC074,D_SAC074_21_SA,2,operational,5
2014,1094,YBP016,C_YBP016,2,operational,5
2427,2518,YBP020,C_YBP020,2,operational,5
1766,1218,YBP032,C_YBP032,2,operational,5
3820,2747,21_PU City of West Sacramento,R_21_PU_SRWWTP,2,operational,5
659,2678,SAC077,C_SAC077,2,operational,5
2358,2918,R_25_PA1_RFS25,RFS25,2,return,5
2716,2977,SAC078,C_SAC078,2,operational,5
2681,2795,SR_20_YBP023,YBP023,2,storage_return,5
2982,798,CCH006,C_CCH006,2,operational,5
534,967,SAC075,C_SAC075,2,operational,5
2387,1494,D_PSC033_VJB000,VJB000,2,diversion,5
1649,2649,R_SRWWTP_SAC048,SAC048,2,return,5
306,1649,SRWWTP,R_SRWWTP_SAC048,2,operational,5
2366,1666,SAC050,D_SAC050_FPT013,2,operational,5
1666,1609,D_SAC050_FPT013,FPT013,2,diversion,5
591,175,SAC062,D_SAC062_WTPSAC,2,operational,5
182,2770,CT_FREEPORT,SAC049,2,operational,5
4214,5725,I_PTH070,PTH070,2,operational,5
6287,4214,Putah Creek,I_PTH070,2,operational,5
1041,2614,PTH030,C_PTH030,2,operational,5
1740,159,PTH024,C_PTH024,2,operational,5
1744,1676,C_PSC020,PSC024,2,operational,5
1049,1440,PSC015,D_PSC015_CSPSO,2,operational,5
3760,2908,Cache Creek,I_CLRLK,2,operational,5
1620,2595,I_INDVL,INDVL,2,operational,5
3936,1620,North Fork Cache Creek,I_INDVL,2,operational,5
202,4387,C_INDVL,S_INDVL,2,operational,5
2671,793,C_NFC005,NFC005,2,operational,5
366,874,C_BRC003,BRC003,2,operational,5
2392,874,I_BRC003,BRC003,2,operational,5
4600,2392,Bear Creek (BRC),I_BRC003,2,operational,5
772,2582,C_CCH032,CCH030,2,operational,5
772,613,C_CCH032,CCH032,2,operational,5
1634,546,C_CCH053,CCH052,2,operational,5
1634,2868,C_CCH053,CCH053,2,operational,5
2664,2868,C_CCH058,CCH053,2,operational,5
2664,2200,C_CCH058,CCH058,2,operational,5
2319,1766,R_WLWWTP_YBP032,YBP032,2,return,5
5232,534,SG371_SAC075_65,SAC075,2,operational,5
4761,1432,SG383_SAC053_67,SAC053,2,operational,5
4783,1740,SG400_PTH024_69,PTH024,2,operational,5
5551,126,SG401_PTH020_69,PTH020,2,operational,5
6140,769,SG402_PTH015_69,PTH015,2,operational,5
6787,2582,SG390_CCH030_68,CCH030,2,operational,5
4647,2008,SG391_CCH023_68,CCH023,2,operational,5
4806,1640,SG392_CCH017_68,CCH017,2,operational,5
6799,1387,SG395_CCH003_68,CCH003,2,operational,5
6857,2795,SG398_YBP023_68,YBP023,2,operational,5
3746,2427,SG399_YBP020_68,YBP020,2,operational,5
4655,6181,WLW005,C_WLW005,2,operational,5
5244,307,"20_NU1 City of Davis, Woodland, and UC Davis",R_20_NU1_DVWWTP,2,operational,5
2914,4612,D_CCH052_20_NA1,20_NA1 Yolo County FCWCD,2,diversion,5
546,2914,CCH052,D_CCH052_20_NA1,2,operational,5
2167,613,C_CCH052,CCH032,2,operational,5
2167,546,C_CCH052,CCH052,2,operational,5
1069,1734,R_20_PA_PTH011,PTH011,2,return,5
298,1744,PSC020,C_PSC020,2,operational,5
1584,2547,SAC065,C_SAC065,2,operational,5
314,1740,SR_25_PTH024,PTH024,2,storage_return,5
2179,1740,SR_20_PTH024,PTH024,2,storage_return,5
2412,875,SR_25_PTH021,PTH021,2,storage_return,5
31,875,SR_20_PTH021,PTH021,2,storage_return,5
2343,1640,SR_20_CCH017,CCH017,2,storage_return,5
1689,1811,SR_07S_YBP034,YBP034,2,storage_return,5
30,2691,SAC017,C_SAC017,2,operational,5
792,5083,SAC029,C_SAC029A,2,operational,5
2123,2651,CHIPPS,C_CHIPPS,2,operational,5
1685,2805,SJR022,C_SJR022,2,operational,5
2109,206,MOK004,DD_MOK004_MOK,2,operational,5
2271,1784,SJR013,C_SJR013,2,operational,5
791,2827,OMR002,C_OMR002,2,operational,5
1812,1426,I_MSH015,MSH015,2,operational,5
1426,2925,MSH015,C_MSH015,2,operational,5
1366,250,D_SAC030_MOK014,MOK014,2,diversion,5
4235,2792,SG414_SAC011_71,SAC011,2,operational,5
3750,585,SG416_SAC003_71,SAC003,2,operational,5
1877,1494,D_NBA021_VJB000,VJB000,2,diversion,5
2864,1877,NBA021,D_NBA021_VJB000,2,operational,5
781,1837,NBA027,D_NBA027_WTPJAC,2,operational,5
1494,876,VJB000,D_VJB000_WTPBNC,2,operational,5
1772,5638,D_NBA009_WTPTAB,WTP TAB,2,diversion,5
77,6848,D_WTPTAB_TVAFB,Travis Air Force Base,2,diversion,5
6549,1374,SG415_SAC007_71,SAC007,2,operational,5
4367,1978,SG202_SJR009_31,SJR009,2,operational,5
2046,2105,C_FSC025,FSC027,2,operational,5
1731,2753,FSC025,D_FSC025_60N_PU,2,operational,5
117,6903,D_FSC015_60N_NA2,"60N_NA2 Omochumne- Hartnell WD Galt ID, Clay WD",2,diversion,5
2738,117,FSC015,D_FSC015_60N_NA2,2,operational,5
2090,2540,R_22_SA1_RFS22,RFS22,2,return,5
6623,6996,D_SAC078_22_SA1,"22_SA1 Natomas Central MWD, Pleasant Grove-Verona MWC, Misc. Settlement Contractors",2,diversion,5
6996,2090,"22_SA1 Natomas Central MWD, Pleasant Grove-Verona MWC, Misc. Settlement Contractors",R_22_SA1_RFS22,2,operational,5
1884,519,R_RFS22_SAC066,SAC066,2,return,5
789,1296,AMR004,C_AMR004,2,operational,5
1609,2813,FPT013,D_FPT013_WTPVNY,2,operational,5
2762,519,SR_22_SAC066,SAC066,2,storage_return,5
1388,789,SR_26N_AMR004,AMR004,2,storage_return,5
253,653,R_RFS22_EMD001,EMD001,2,return,5
5925,789,SG379_AMR004_66,AMR004,2,operational,5
4998,490,WTP SAC,D_WTPSAC_26S_PU4,2,operational,5
6705,2256,"26S_PU4 Sacramento County WA Zone 41 (Laguna, Franklin)",R_26S_PU4_SRWWTP,2,operational,5
653,360,EMD001,C_EMD001,2,operational,5
179,653,SR_26N_EMD001,EMD001,2,storage_return,5
722,2738,C_FSC013,FSC015,2,operational,5
5384,1449,26S_PU5 Elk Grove WSC (East Elk Grove),R_26S_PU5_SRWWTP,2,operational,5
286,306,R_26S_NU3_SRWWTP,SRWWTP,2,return,5
6305,286,"26S_NU3 Florin County WD, Elk Grove WSC",R_26S_NU3_SRWWTP,2,operational,5
2813,5350,D_FPT013_WTPVNY,WTP VNY,2,diversion,5
5088,2243,26S_NU1 City of Sacramento South of River,R_26S_NU1_SRWWTP,2,operational,5
4126,562,"26S_NU2 Cal. Am. WC (Parkway, Rosemont), Sacramento County WA Zone 41",R_26S_NU2_SRWWTP,2,operational,5
4998,1883,WTP SAC,D_WTPSAC_26S_NU1,2,operational,5
1883,5088,D_WTPSAC_26S_NU1,26S_NU1 City of Sacramento South of River,2,diversion,5
5350,2639,WTP VNY,D_WTPVNY_26S_PU4,2,operational,5
2639,6705,D_WTPVNY_26S_PU4,"26S_PU4 Sacramento County WA Zone 41 (Laguna, Franklin)",2,diversion,5
552,5088,D_WTPFBN_26S_NU1,26S_NU1 City of Sacramento South of River,2,diversion,5
518,1718,SR_26S_AMR007,AMR007,2,storage_return,5
271,653,C_EMD007,EMD001,2,operational,5
1250,1755,SR_24_EMD007,EMD007,2,storage_return,5
2803,1755,SR_26N_EMD007,EMD007,2,storage_return,5
882,1260,DCK012,C_DCK012,2,operational,5
1067,786,R_RFS26N_DCWWTP,DCWWTP,2,return,5
786,2075,DCWWTP,R_DCWWTP_DCK012,2,operational,5
1072,1067,RFS26N,R_RFS26N_DCWWTP,2,operational,5
735,265,PGWWTP,R_PGWWTP_CRC002,2,operational,5
4428,624,"24_NA2 Placer County WA Zone 5, Non-District",R_24_NA2_ABN000,2,operational,5
2375,927,SR_24_ABN000,ABN000,2,storage_return,5
125,2607,ABN010,D_ABN010_24_NA2,2,operational,5
527,1005,C_CCK036,CCK022,2,operational,5
1090,527,CCK036,C_CCK036,2,operational,5
1005,2357,CCK022,C_CCK022,2,operational,5
856,1090,C_CCK038,CCK036,2,operational,5
2137,856,CCK038,C_CCK038,2,operational,5
6,927,SR_23_ABN000,ABN000,2,storage_return,5
1650,1005,SR_24_CCK022,CCK022,2,storage_return,5
1509,1901,D_STH000_ABN027,ABN027,2,diversion,5
213,2940,ABN026,C_ABN026,2,operational,5
1901,1992,ABN027,C_ABN027,2,operational,5
434,125,SR_24_ABN010,ABN010,2,storage_return,5
2413,1072,R_24_NU2_RFS26N,RFS26N,2,return,5
6339,396,WTP FSS,D_WTPFSS_24_NU2,2,operational,5
396,4936,D_WTPFSS_24_NU2,"24_NU2 Placer County WA (City of Loomis, Penryn, Rocklin, Lincoln, Granite Bay, part of Roseville)",2,diversion,5
4936,2413,"24_NU2 Placer County WA (City of Loomis, Penryn, Rocklin, Lincoln, Granite Bay, part of Roseville)",R_24_NU2_RFS26N,2,operational,5
622,1072,R_26N_PU1_RFS26N,RFS26N,2,return,5
6286,622,26N_PU1 City of Roseville,R_26N_PU1_RFS26N,2,operational,5
4174,4633,STH003,D_STH003_24_NA3,2,operational,5
3710,6339,D_STH003_WTPFSS,WTP FSS,2,diversion,5
4174,3710,STH003,D_STH003_WTPFSS,2,operational,5
2326,6830,C_STH001,STH002,2,operational,5
475,213,C_ABT002,ABN026,2,operational,5
1581,475,ABT002,C_ABT002,2,operational,5
2081,2821,D_ABT002_STH001,STH001,2,diversion,5
1394,309,LBC049,D_LBC049_24_NA3,2,operational,5
723,542,C_LBC049,SCR002,2,operational,5
1394,723,LBC049,C_LBC049,2,operational,5
3916,376,"Slab Creek, Minor Accretions",I_SFA040,2,operational,5
404,1102,AMR017,C_AMR017,2,operational,5
2967,3938,D_FSC003_WTPCOL,WTP COL,2,diversion,5
1904,2967,FSC003,D_FSC003_WTPCOL,2,operational,5
1904,2970,FSC003,C_FSC003,2,operational,5
821,2033,FOLSM,D_FOLSM_WTPRSV,2,operational,5
2570,5093,D_FOLSM_WTPFOL,WTP FOL,2,diversion,5
4652,2570,S_FOLSM,D_FOLSM_WTPFOL,2,operational,5
57,3871,D_WTPFOL_26S_PU1,"26S_PU1 City of Folsom, Folsom State Prison",2,diversion,5
5093,57,WTP FOL,D_WTPFOL_26S_PU1,2,operational,5
821,1118,FOLSM,D_FOLSM_WTPSJP,2,operational,5
404,1496,AMR017,D_AMR017_WTPBJM,2,operational,5
1496,4450,D_AMR017_WTPBJM,WTP BJM,2,diversion,5
4450,2185,WTP BJM,D_WTPBJM_26N_NU2,2,operational,5
4652,85,S_FOLSM,D_FOLSM_WTPEDH,2,operational,5
5179,1529,SG376_AMR020_66,AMR020,2,operational,5
4380,2852,SG377_AMR015_66,AMR015,2,operational,5
6381,871,SG378_AMR009_66,AMR009,2,operational,5
5419,4436,SG375_NTOMA_66,S_NTOMA,2,operational,5
803,120,EDWWTP,R_EDWWTP_DEE020,2,operational,5
3677,803,R_ELDID_NU3_EDWWTP,EDWWTP,2,return,5
6281,3677,ELDID_NU3,R_ELDID_NU3_EDWWTP,2,operational,5
4001,1654,26S_PU2 Golden State WC,R_26S_PU2_SRWWTP,2,operational,5
3871,450,"26S_PU1 City of Folsom, Folsom State Prison",R_26S_PU1_SRWWTP,2,operational,5
5330,969,WTP SJP,D_WTPSJP_26N_PU3,2,operational,5
969,6170,D_WTPSJP_26N_PU3,"26N_PU3, Orange Vale WC, Citrus Heights WD, Fair Oaks WD",2,diversion,5
