short_code,river,arc_id,arc_type_id,name,description,type,sub_type,from_node_id,to_node_id,hydrologic_region_id,shape_length,model_source_id,source_id,is_reversible,flow_capacity,parent_arc_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
C_FTR021,FTR,C_FTR021,8.0,Feather River,,CH,ST,,,1,4654.2420314397,1,4,,,,1,12,True,connected,True
C_FTR018,FTR,C_FTR018,8.0,Feather River,,CH,ST,,,1,4265.32452128515,1,4,,,,1,12,True,connected,True
C_FTR016,FTR,C_FTR016,8.0,Feather River,,CH,ST,,,1,3520.48650535619,1,4,,,,1,12,True,connected,True
C_MFF087,MFF,C_MFF087,8.0,Middle Fork Feather River,,CH,ST,,,1,110232.874493228,1,4,,,,1,12,True,connected,True
C_FTR014,FTR,C_FTR014,8.0,Feather River,,CH,ST,,,1,1793.23846241107,1,4,,,,1,12,True,connected,True
C_FTR012,FTR,C_FTR012,8.0,Feather River,,CH,ST,,,1,7105.47728790372,1,4,,,,1,12,True,connected,True
C_FTR003,FTR,C_FTR003,8.0,Feather River,,CH,ST,,,1,4828.03201943451,1,4,,,,1,12,True,connected,True
C_BTC048,BTC,C_BTC048,8.0,Butte Creek,,CH,ST,,,1,4898.24213025656,1,4,,,,1,12,True,connected,True
C_BTC036,BTC,C_BTC036,8.0,Butte Creek,,CH,ST,,,1,7286.49313840663,1,4,,,,1,12,True,connected,True
C_BTC032,BTC,C_BTC032,8.0,Butte Creek,,CH,ST,,,1,4155.96845966901,1,4,,,,1,12,True,connected,True
C_BTC029,BTC,C_BTC029,8.0,Butte Creek,,CH,ST,,,1,8046.81793909944,1,4,,,,1,12,True,connected,True
C_BTC024,BTC,C_BTC024,8.0,Butte Creek,,CH,ST,,,1,9656.18119468672,1,4,,,,1,12,True,connected,True
C_BTC015,BTC,C_BTC015,8.0,Butte Creek,,CH,ST,,,1,3630.77016088704,1,4,,,,1,12,True,connected,True
C_BTC012,BTC,C_BTC012,8.0,Butte Creek,,CH,ST,,,1,8125.69499578106,1,4,,,,1,12,True,connected,True
C_BTC007,BTC,C_BTC007,8.0,Butte Creek,,CH,ST,,,1,6241.79340727777,1,4,,,,1,12,True,connected,True
C_ENGLB,YUB,C_ENGLB,8.0,Yuba River,,CH,ST,,,1,664.184236965363,1,4,,,,1,12,True,connected,True
C_YUB024,YUB,C_YUB024,8.0,Yuba River,,CH,ST,,,1,858.66209053447,1,4,,,,1,12,True,connected,True
C_YUB022,YUB,C_YUB022,8.0,Yuba River,,CH,ST,,,1,13562.7358852987,1,4,,,,1,12,True,connected,True
C_YUB013,YUB,C_YUB013,8.0,Yuba River,,CH,ST,,,1,2724.39253730441,1,4,,,,1,12,True,connected,True
C_YUB011,YUB,C_YUB011,8.0,Yuba River,,CH,ST,,,1,8541.01560254335,1,4,,,,1,12,True,connected,True
C_YUB002,YUB,C_YUB002,8.0,Yuba River,,CH,ST,,,1,3118.04331773276,1,4,,,,1,12,True,connected,True
C_YUB014,YUB,C_YUB014,8.0,Yuba River,,CH,ST,,,1,478.048597776488,1,4,,,,1,12,True,connected,True
C_MERLC,FDC,C_MERLC,8.0,French Dry Creek,,CH,ST,,,1,10275.2359825822,1,4,,,,1,12,True,connected,True
C_FDC006,FDC,C_FDC006,8.0,French Dry Creek,,CH,ST,,,1,9656.06388384654,1,4,,,,1,12,True,connected,True
C_BRR060,BRR,C_BRR060,8.0,Bear River,,CH,ST,,,1,16747.8591780965,1,4,,,,1,12,True,connected,True
C_BRR049,BRR,C_BRR049,8.0,Bear River,,CH,ST,,,1,20288.111475987,1,4,,,,1,12,True,connected,True
C_BRR004,BRR,C_BRR004,8.0,Bear River,,CH,ST,,,1,6439.2582590619,1,4,,,,1,12,True,connected,True
C_CMPFW,BRR,C_CMPFW,8.0,Bear River,,CH,ST,,,1,1800.38268022869,1,4,,,,1,12,True,connected,True
R_RFS11_WWC006,,R_RFS11_WWC006,,Snake River,,RT,,,,1,31549.762503107,1,4,,,,1,12,True,connected,True
C_CCH006,CCH,C_CCH006,8.0,Cache Creek,,CH,ST,,,1,4828.03194158525,1,4,,,,1,12,True,connected,True
C_CCH030,CCH,C_CCH030,8.0,Cache Creek,,CH,ST,,,1,12038.3111870371,1,4,,,,1,12,True,connected,True
C_CCH023,CCH,C_CCH023,8.0,Cache Creek,,CH,ST,,,1,9656.06387736875,1,4,,,,1,12,True,connected,True
C_CCH017,CCH,C_CCH017,8.0,Cache Creek,,CH,ST,,,1,7360.15755388704,1,4,,,,1,12,True,connected,True
R_16_SA_DWRPS1,,R_16_SA_DWRPS1,,,,RT,,,,1,6589.70243208757,1,4,,,,1,12,True,connected,True
C_FTR053,FTR,C_FTR053,8.0,Feather River,,CH,ST,,,1,3218.52379899436,1,4,,,,1,12,True,connected,True
C_SJR256,SJR,C_SJR256,8.0,San Joaquin River,,CH,ST,,,2,11265.4305508983,1,4,,,,1,12,True,connected,True
C_CCH012,CCH,C_CCH012,8.0,Cache Creek,,CH,ST,,,1,10342.6264774848,1,4,,,,1,12,True,connected,True
C_CCH003,CCH,C_CCH003,8.0,Cache Creek,,CH,ST,,,1,4828.03198925103,1,4,,,,1,12,True,connected,True
C_PTH030,PTH,C_PTH030,8.0,Putah Creek,,CH,ST,,,1,8446.82225920654,1,4,,,,1,12,True,connected,True
C_PTH024,PTH,C_PTH024,8.0,Putah Creek,,CH,ST,,,1,4750.01231595891,1,4,,,,1,12,True,connected,True
C_PTH020,PTH,C_PTH020,8.0,Putah Creek,,CH,ST,,,1,8046.71998254455,1,4,,,,1,12,True,connected,True
C_PTH015,PTH,C_PTH015,8.0,Putah Creek,,CH,ST,,,1,6813.60239900337,1,4,,,,1,12,True,connected,True
C_PTH011,PTH,C_PTH011,8.0,Putah Creek,,CH,ST,,,1,6061.14958345941,1,4,,,,1,12,True,connected,True
C_PTH007,PTH,C_PTH007,8.0,Putah Creek,,CH,ST,,,1,11265.4081406213,1,4,,,,1,12,True,connected,True
C_TRNTY,TRN,C_TRNTY,8.0,Trinity River,,CH,ST,,,1,11468.2532218851,1,4,,,,1,12,True,connected,True
C_CBD049,CBD,C_CBD049,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,8046.71997819042,1,4,,,,1,12,True,connected,True
C_CBD044,CBD,C_CBD044,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,4828.03195479992,1,4,,,,1,12,True,connected,True
C_CBD041,CBD,C_CBD041,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,5020.49642880544,1,4,,,,1,12,True,connected,True
C_CBD037,CBD,C_CBD037,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,9442.16401817827,1,4,,,,1,12,True,connected,True
C_CBD031,CBD,C_CBD031,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,5607.8451790205,1,4,,,,1,12,True,connected,True
C_CBD028,CBD,C_CBD028,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,8046.71998192662,1,4,,,,1,12,True,connected,True
C_CBD023,CBD,C_CBD023,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,8046.72004050017,1,4,,,,1,12,True,connected,True
C_CBD018,CBD,C_CBD018,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,9656.06399728477,1,4,,,,1,12,True,connected,True
C_CBD001,CBD,C_CBD001,4.0,Colusa Basin Drainage Canal,,CH,CL,,,1,619.077621773001,1,4,,,,1,12,True,connected,True
D_SAC207_GCC007,GCC,D_SAC207_GCC007,10.0,Glenn Colusa Canal,,D,,,,1,12860.5619196694,1,4,,,,1,12,True,connected,True
C_GCC007,GCC,C_GCC007,4.0,Glenn Colusa Canal,,CH,CL,,,1,4828.03195601187,1,4,,,,1,12,True,connected,True
C_GCC010,GCC,C_GCC010,4.0,Glenn Colusa Canal,,CH,CL,,,1,8046.72003493417,1,4,,,,1,12,True,connected,True
C_GCC015,GCC,C_GCC015,4.0,Glenn Colusa Canal,,CH,CL,,,1,11265.4080255974,1,4,,,,1,12,True,connected,True
C_GCC022,GCC,C_GCC022,4.0,Glenn Colusa Canal,,CH,CL,,,1,8046.72001941126,1,4,,,,1,12,True,connected,True
C_GCC027,GCC,C_GCC027,4.0,Glenn Colusa Canal,,CH,CL,,,1,8046.71997787976,1,4,,,,1,12,True,connected,True
C_GCC032,GCC,C_GCC032,4.0,Glenn Colusa Canal,,CH,CL,,,1,6488.12156132075,1,4,,,,1,12,True,connected,True
C_GCC036,GCC,C_GCC036,4.0,Glenn Colusa Canal,,CH,CL,,,1,4777.41191733171,1,4,,,,1,12,True,connected,True
C_GCC039,GCC,C_GCC039,4.0,Glenn Colusa Canal,,CH,CL,,,1,4827.90648952306,1,4,,,,1,12,True,connected,True
C_GCC042,GCC,C_GCC042,4.0,Glenn Colusa Canal,,CH,CL,,,1,6437.37597552619,1,4,,,,1,12,True,connected,True
C_GCC046,GCC,C_GCC046,4.0,Glenn Colusa Canal,,CH,CL,,,1,6437.37600846241,1,4,,,,1,12,True,connected,True
C_GCC050,GCC,C_GCC050,4.0,Glenn Colusa Canal,,CH,CL,,,1,8967.9664884922,1,4,,,,1,12,True,connected,True
C_GCC056,GCC,C_GCC056,4.0,Glenn Colusa Canal,,CH,CL,,,1,7125.47360254253,1,4,,,,1,12,True,connected,True
C_GCC065,GCC,C_GCC065,4.0,Glenn Colusa Canal,,CH,CL,,,1,4401.55433428559,1,4,,,,1,12,True,connected,True
C_TCC085,TCC,C_TCC085,4.0,Tehama Colusa Canal,,CH,CL,,,1,40945.2580430148,1,4,,,,1,12,True,connected,True
D_SAC240_TCC001,TCC,D_SAC240_TCC001,10.0,Tehama Colusa Canal,,D,,,,1,876.233980253896,1,4,,,,1,12,True,connected,True
C_TCC022,TCC,C_TCC022,4.0,Tehama Colusa Canal,,CH,CL,,,1,14484.0959535991,1,4,,,,1,12,True,connected,True
C_TCC031,TCC,C_TCC031,4.0,Tehama Colusa Canal,,CH,CL,,,1,8046.71995449497,1,4,,,,1,12,True,connected,True
C_TCC036,TCC,C_TCC036,4.0,Tehama Colusa Canal,,CH,CL,,,1,42476.4813664984,1,4,,,,1,12,True,connected,True
C_TCC062,TCC,C_TCC062,4.0,Tehama Colusa Canal,,CH,CL,,,1,6207.04060428468,1,4,,,,1,12,True,connected,True
C_TCC066,TCC,C_TCC066,4.0,Tehama Colusa Canal,,CH,CL,,,1,23736.9581105531,1,4,,,,1,12,True,connected,True
C_TCC001,TCC,C_TCC001,4.0,Tehama Colusa Canal,,CH,CL,,,1,34607.775075432,1,4,,,,1,12,True,connected,True
C_ABN026,ABN,C_ABN026,8.0,Auburn Ravine,,CH,ST,,,1,3938.29676441623,1,4,,,,1,12,True,connected,True
C_FOLSM,AMR,C_FOLSM,8.0,American River,,CH,ST,,,1,11084.9735669029,1,4,,,,1,12,True,connected,True
C_AMR022,AMR,C_AMR022,8.0,American River,,CH,ST,,,1,3338.88754337679,1,4,,,,1,12,True,connected,True
C_AMR020,AMR,C_AMR020,8.0,American River,,CH,ST,,,1,5511.65792080827,1,4,,,,1,12,True,connected,True
C_AMR015,AMR,C_AMR015,8.0,American River,,CH,ST,,,1,9656.1122833388,1,4,,,,1,12,True,connected,True
C_AMR004,AMR,C_AMR004,8.0,American River,,CH,ST,,,1,6437.37601583722,1,4,,,,1,12,True,connected,True
C_FSC007,FSC,C_FSC007,4.0,Folsom South Canal,,CH,CL,,,1,8173.41860901619,1,4,,,,1,12,True,connected,True
R_17N_NA_BTC003,,R_17N_NA_BTC003,,Unlabeled Return Flow,,RT,,,,1,4003.68628896441,1,4,,,,1,12,True,connected,True
R_17N_NR_BTC003,,R_17N_NR_BTC003,,,,RT,,,,1,12768.0519889644,1,4,,,,1,12,True,connected,True
SR_11_BSL001,,SR_11_BSL001,,,,SR,,,,1,2500.00006651493,1,4,,,,1,12,True,connected,True
D_BTC012_09_SA2,,D_BTC012_09_SA2,10.0,,,D,,,,1,5969.59679999854,1,4,,,,1,12,True,connected,True
C_SAC050,SAC,C_SAC050,8.0,Sacramento River,,CH,ST,,,1,1853.77587741043,1,4,,,,1,12,True,connected,True
D_FPT013_WTPVNY,,D_FPT013_WTPVNY,10.0,,,D,,,,1,1766.71240000054,1,4,,,,1,12,True,connected,True
D_TCC062_GCC036,,D_TCC062_GCC036,10.0,,,D,,,,1,2160.92221338533,1,4,,,,1,12,True,connected,True
D_GCC027_08N_SA2,,D_GCC027_08N_SA2,10.0,,,D,,,,1,6000.0,1,4,,,,1,12,True,connected,True
D_GCC027_08N_PR1,,D_GCC027_08N_PR1,10.0,,,D,,,,1,10875.6566999992,1,4,,,,1,12,True,connected,True
R_08N_PR1_CBD049,,R_08N_PR1_CBD049,,Unlabeled Return Flow,,RT,,,,1,16781.9017479803,1,4,,,,1,12,True,connected,True
R_08N_NA_CBD049,,R_08N_NA_CBD049,,Unlabeled Return Flow,,RT,,,,1,21025.5380887917,1,4,,,,1,12,True,connected,True
R_08N_SA2_CBD049,,R_08N_SA2_CBD049,,Unlabeled Return Flow,,RT,,,,1,22131.2215538325,1,4,,,,1,12,True,connected,True
D_SAC178_08N_SA1,,D_SAC178_08N_SA1,10.0,River Branch Canal,,D,,,,1,22339.7974311837,1,4,,,,1,12,True,connected,True
R_08N_SA1_CBD044,,R_08N_SA1_CBD044,,,,RT,,,,1,16449.8257999998,1,4,,,,1,12,True,connected,True
D_CBD049_08N_SA1,,D_CBD049_08N_SA1,10.0,,,D,,,,1,8592.71939999983,1,4,,,,1,12,True,connected,True
R_07S_PA_CBD028,,R_07S_PA_CBD028,,Unlabeled Return Flow,,RT,,,,1,12181.3364999993,1,4,,,,1,12,True,connected,True
R_07S_NA_CBD044,,R_07S_NA_CBD044,,Unlabeled Return Flow,,RT,,,,1,23233.5256000012,1,4,,,,1,12,True,connected,True
D_TCC081_07S_PA,,D_TCC081_07S_PA,10.0,,,D,,,,1,16859.156370282,1,4,,,,1,12,True,connected,True
D_GCC056_08S_PR,,D_GCC056_08S_PR,10.0,,,D,,,,1,14297.3756280375,1,4,,,,1,12,True,connected,True
D_GCC056_08S_SA2,,D_GCC056_08S_SA2,10.0,,,D,,,,1,7417.2336944286,1,4,,,,1,12,True,connected,True
D_CBD041_08S_SA2,,D_CBD041_08S_SA2,10.0,,,D,,,,1,11687.8917000005,1,4,,,,1,12,True,connected,True
R_08S_SA2_CBD037,,R_08S_SA2_CBD037,,,,RT,,,,1,10636.0396003573,1,4,,,,1,12,True,connected,True
D_CBD041_08S_SA1,,D_CBD041_08S_SA1,10.0,,,D,,,,1,4500.0,1,4,,,,1,12,True,connected,True
R_08S_SA1_CBD031,,R_08S_SA1_CBD031,,Unlabeled Return Flow,,RT,,,,1,13559.5590851926,1,4,,,,1,12,True,connected,True
R_08S_PR_CBD031,,R_08S_PR_CBD031,,Unlabeled Return Flow,,RT,,,,1,6860.04952053473,1,4,,,,1,12,True,connected,True
C_BSL004,BSL,C_BSL004,8.0,Butte Slough,,CH,ST,,,1,7857.54389173586,1,4,,,,1,12,True,connected,True
C_SBP031,SBP,C_SBP031,2.0,Sutter Bypass,,CH,BP,,,1,5592.35749243028,1,4,,,,1,12,True,connected,True
C_MOK014,MOK,C_MOK014,8.0,Mokelumne River,,CH,ST,,,1,16953.8977748375,1,4,,,,1,12,True,connected,True
C_DSC035,DSC,C_DSC035,8.0,Dry Creek/Sutter Creek,,CH,ST,,,2,11265.5450089878,1,4,,,,1,12,True,connected,True
C_DSC026,DSC,C_DSC026,8.0,Dry Creek/Sutter Creek,,CH,ST,,,2,5709.4297941907,1,4,,,,1,12,True,connected,True
C_DSC023,DSC,C_DSC023,8.0,Dry Creek/Sutter Creek,,CH,ST,,,2,10792.2685124579,1,4,,,,1,12,True,connected,True
C_DSC012,DSC,C_DSC012,8.0,Dry Creek/Sutter Creek,,CH,ST,,,2,6437.45426626339,1,4,,,,1,12,True,connected,True
C_CSM052,CSM,C_CSM052,8.0,Cosumnes River,,CH,ST,,,2,26697.0384684601,1,4,,,,1,12,True,connected,True
C_CSM026,CSM,C_CSM026,8.0,Cosumnes River,,CH,ST,,,2,8046.71999861532,1,4,,,,1,12,True,connected,True
C_CSM021,CSM,C_CSM021,8.0,Cosumnes River,,CH,ST,,,2,8046.72000044608,1,4,,,,1,12,True,connected,True
D_SAC159_08S_SA1,,D_SAC159_08S_SA1,10.0,,,D,,,,1,12266.765926298,1,4,,,,1,12,True,connected,True
D_FTR039_SEC009,,D_FTR039_SEC009,10.0,,,D,,,,1,136.624814356119,1,4,,,,1,12,True,connected,True
D_FSC025_60N_PU,,D_FSC025_60N_PU,10.0,,,D,,,,2,6874.87989999913,1,4,,,,1,12,True,connected,True
D_CBD037_08S_PR,,D_CBD037_08S_PR,10.0,,,D,,,,1,2684.88299999945,1,4,,,,1,12,True,connected,True
R_08S_SA3_RFS8S,,R_08S_SA3_RFS8S,,,,RT,,,,1,7522.64677913888,1,4,,,,1,12,True,connected,True
D_SJR105_71_NA1,,D_SJR105_71_NA1,10.0,,,D,,,,2,6341.42100000009,1,4,,,,1,12,True,connected,True
R_71_NA1_SJR091,,R_71_NA1_SJR091,,,,RT,,,,2,13524.0381399838,1,4,,,,1,12,True,connected,True
D_TCC022_04_PA2,,D_TCC022_04_PA2,10.0,,,D,,,,1,4271.37240000069,1,4,,,,1,12,True,connected,True
C_CSM016,CSM,C_CSM016,8.0,Cosumnes River,,CH,ST,,,2,8131.28090396253,1,4,,,,1,12,True,connected,True
C_CSM005,CSM,C_CSM005,8.0,Cosumnes River,,CH,ST,,,2,8046.71994063056,1,4,,,,1,12,True,connected,True
SR_20_PTH024,,SR_20_PTH024,,,,SR,,,,1,2499.99997840724,1,4,,,,1,12,True,connected,True
SR_25_PTH024,,SR_25_PTH024,,,,SR,,,,1,2500.0,1,4,,,,1,12,True,connected,True
SR_05_SAC196,,SR_05_SAC196,,,,SR,,,,1,2500.0,1,4,,,,1,12,True,connected,True
D_SAC030_MOK014,,D_SAC030_MOK014,10.0,,,D,,,,1,2987.08735481092,1,4,,,,1,12,True,connected,True
C_BTC041,BTC,C_BTC041,8.0,Butte Creek,,CH,ST,,,1,7869.90126280737,1,4,,,,1,12,True,connected,True
C_BTC045,BTC,C_BTC045,8.0,Butte Creek,,CH,ST,,,1,2664.31270901157,1,4,,,,1,12,True,connected,True
C_DEE020,DEE,C_DEE020,8.0,Deer Creek (South),,CH,ST,,,2,32580.0574424773,1,4,,,,1,12,True,connected,True
C_FSC013,FSC,C_FSC013,4.0,Folsom South Canal,,CH,CL,,,1,3922.02889408081,1,4,,,,1,12,True,connected,True
C_FSC025,FSC,C_FSC025,4.0,Folsom South Canal,,CH,CL,,,2,2868.46047413799,1,4,,,,1,12,True,connected,True
D_NTOMA_FSC003,FSC,D_NTOMA_FSC003,10.0,Folsom South Canal,,D,,,,1,5141.85235092554,1,4,,,,1,12,True,connected,True
I_LWSTN,,I_LWSTN,18.0,,,IN,LI,,,1,7500.0,1,4,,,,1,12,True,connected,True
D_LWSTN_CCT011,,D_LWSTN_CCT011,10.0,,,D,,,,1,18144.1126272778,1,4,,,,1,12,True,connected,True
D_WKYTN_WTPCSD,,D_WKYTN_WTPCSD,10.0,,,D,,,,1,488.935739884549,1,4,,,,1,12,True,connected,True
D_WTPCSD_02_PU,,D_WTPCSD_02_PU,10.0,,,D,,,,1,13538.0294232445,1,4,,,,1,12,True,connected,True
D_SHSTA_WTPJMS,D_SHSTA_WT,D_SHSTA_WTPJMS,10.0,,,D,,,,1,704.673029329564,1,4,,,,1,12,True,connected,True
D_WTPJMS_03_PU1,,D_WTPJMS_03_PU1,10.0,,,D,,,,1,6903.89890000131,1,4,,,,1,12,True,connected,True
C_FRS048,FRS,C_FRS048,4.0,Fresno River,,CH,CL,,,2,3405.50150408306,1,4,,,,1,12,True,connected,True
C_FRS046,FRS,C_FRS046,8.0,Fresno River,,CH,ST,,,2,893.753910209881,1,4,,,,1,12,True,connected,True
D_MOK035_WTPDWS,,D_MOK035_WTPDWS,10.0,,,D,,,,2,9882.10934508827,1,4,,,,1,12,True,connected,True
C_PARDE,MOK,C_PARDE,8.0,Mokelumne River,,CH,ST,,,2,18346.3253743292,1,4,,,,1,12,True,connected,True
I_HNSLY,,I_HNSLY,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
D_XCC025_72_PR6,,D_XCC025_72_PR6,10.0,,,D,,,,2,6235.51579999924,1,4,,,,1,12,True,connected,True
D_ARY010_72_PR4,,D_ARY010_72_PR4,10.0,,,D,,,,2,25817.139503226,1,4,,,,1,12,True,connected,True
D_CAA143_90_PA2,,D_CAA143_90_PA2,10.0,,,D,,,,2,14165.0738783844,1,4,,,,1,12,True,connected,True
C_TUO047,TUO,C_TUO047,8.0,Tuolumne River,,CH,ST,,,2,6437.3887999914,1,4,,,,1,12,True,connected,True
C_PEDRO,TUO,C_PEDRO,8.0,Tuolumne River,,CH,ST,,,2,4238.80923342028,1,4,,,,1,12,True,connected,True
C_TUR001,TUR,C_TUR001,4.0,Turlock Main Canal,,CH,CL,,,2,18231.9380361174,1,4,,,,1,12,True,connected,True
C_MDS003,MDS,C_MDS003,4.0,Modesto Main Canal,,CH,CL,,,2,21455.8730355639,1,4,,,,1,12,True,connected,True
C_MCD005,MCD,C_MCD005,8.0,Merced River,,CH,ST,,,2,4108.90391096041,1,4,,,,1,12,True,connected,True
C_MCD014,MCD,C_MCD014,8.0,Merced River,,CH,ST,,,2,8046.73604121327,1,4,,,,1,12,True,connected,True
C_MCD018,MCD,C_MCD018,8.0,Merced River,,CH,ST,,,2,5652.06837836966,1,4,,,,1,12,True,connected,True
C_MCD028,MCD,C_MCD028,8.0,Merced River,,CH,ST,,,2,11396.0581746085,1,4,,,,1,12,True,connected,True
C_MCD032,MCD,C_MCD032,8.0,Merced River,,CH,ST,,,2,6474.68631285839,1,4,,,,1,12,True,connected,True
C_MCD042,MCD,C_MCD042,8.0,Merced River,,CH,ST,,,2,9656.08337866729,1,4,,,,1,12,True,connected,True
C_MCD046,MCD,C_MCD046,8.0,Merced River,,CH,ST,,,2,7149.10668463822,1,4,,,,1,12,True,connected,True
D_SSJ004_NMC000,NMC,D_SSJ004_NMC000,11.0,Oakdale North Main Canal,,D,CL,,,2,136.645641124856,1,4,,,,1,12,True,connected,True
D_NMC014_61_PA1,NMC,D_NMC014_61_PA1,11.0,OID Diversion,,D,CL,,,2,5063.6492999997,1,4,,,,1,12,True,connected,True
D_MIO023_LDC021,,D_MIO023_LDC021,10.0,,,D,,,,1,10629.6779382063,1,4,,,,1,12,True,connected,True
C_LDC029,LDC,C_LDC029,8.0,Little Dry Creek,,CH,ST,,,1,13433.3014082406,1,4,,,,1,12,True,connected,True
C_SBP028,SBP,C_SBP028,2.0,Sutter Bypass,,CH,BP,,,1,6437.37598981356,1,4,,,,1,12,True,connected,True
C_SBP024,SBP,C_SBP024,2.0,Sutter Bypass,,CH,BP,,,1,4455.39200175394,1,4,,,,1,12,True,connected,True
C_SBP021,SBP,C_SBP021,2.0,Sutter Bypass,,CH,BP,,,1,5200.67196633771,1,4,,,,1,12,True,connected,True
C_SBP018,SBP,C_SBP018,2.0,Sutter Bypass,,CH,BP,,,1,6437.37598948458,1,4,,,,1,12,True,connected,True
C_YBP037,YBP,C_YBP037,2.0,Yolo Bypass,,CH,BP,,,1,4495.02960960183,1,4,,,,1,12,True,connected,True
C_YBP032,YBP,C_YBP032,2.0,Yolo Bypass,,CH,BP,,,1,9204.99987306771,1,4,,,,1,12,True,connected,True
C_YBP026,YBP,C_YBP026,2.0,Yolo Bypass,,CH,BP,,,1,4231.36776281557,1,4,,,,1,12,True,connected,True
C_YBP023,YBP,C_YBP023,2.0,Yolo Bypass,,CH,BP,,,1,5541.03504760883,1,4,,,,1,12,True,connected,True
C_YBP020,YBP,C_YBP020,2.0,Yolo Bypass,,CH,BP,,,1,6321.06947604486,1,4,,,,1,12,True,connected,True
C_YBP016,YBP,C_YBP016,2.0,Yolo Bypass,,CH,BP,,,1,3218.69442677555,1,4,,,,1,12,True,connected,True
C_YBP014,YBP,C_YBP014,2.0,Yolo Bypass,,CH,BP,,,1,4828.04164403989,1,4,,,,1,12,True,connected,True
C_YBP011,YBP,C_YBP011,2.0,Yolo Bypass,,CH,BP,,,1,6437.38883529347,1,4,,,,1,12,True,connected,True
C_CSL005a,CSL,C_CSL005a,2.0,Yolo Bypass,,CH,BP,,,1,7450.01490496838,1,4,,,,1,12,True,connected,True
C_CHIPPS,SAC,C_CHIPPS,1.0,Sacramento River,,CH,,,,1,8493.42896273115,1,4,,,,1,12,True,connected,True
C_CHCGO,,C_CHCGO,1.0,,,CH,,,,1,1990.57849999983,1,4,,,,1,12,True,connected,True
R_50_PA1_SJR056,,R_50_PA1_SJR056,,,,RT,,,,2,13335.937585235,1,4,,,,1,12,True,connected,True
D_SJR062_50_PA1,,D_SJR062_50_PA1,10.0,,,D,,,,2,11312.7555731231,1,4,,,,1,12,True,connected,True
D_DMC021_50_PA1,,D_DMC021_50_PA1,10.0,,,D,,,,2,7850.59211782562,1,4,,,,1,12,True,connected,True
C_NFY029,NYB,C_NFY029,8.0,North Yuba River,,CH,ST,,,1,18381.8869117568,1,4,,,,1,12,True,connected,True
C_NFY002,YUB,C_NFY002,8.0,Yuba River/North Yuba River,,CH,ST,,,1,3414.43361625955,1,4,,,,1,12,True,connected,True
C_MFY005,MFY,C_MFY005,8.0,Middle Yuba River,,CH,ST,,,1,7351.50266987405,1,4,,,,1,12,True,connected,True
D_WTPDGT_50_PU,,D_WTPDGT_50_PU,10.0,,,D,,,,2,59372.7936999993,1,4,,,,1,12,True,connected,True
R_61_PA1_RFS61C,,R_61_PA1_RFS61C,,,,RT,,,,2,11576.9363581781,1,4,,,,1,12,True,connected,True
R_RFS61C_SJR056,,R_RFS61C_SJR056,,,,RT,,,,2,27519.9264875073,1,4,,,,1,12,True,connected,True
D_SJR070_61_NA6,,D_SJR070_61_NA6,10.0,,,D,,,,2,6557.28519999981,1,4,,,,1,12,True,connected,True
D_TUO017_61_NA3,,D_TUO017_61_NA3,10.0,,,D,,,,2,13566.1068326419,1,4,,,,1,12,True,connected,True
C_FRS020,FRS,C_FRS020,8.0,Fresno River,,CH,ST,,,2,6437.38884046895,1,4,,,,1,12,True,connected,True
C_FRS016,FRS,C_FRS016,8.0,Fresno River,,CH,ST,,,2,2006.36481813041,1,4,,,,1,12,True,connected,True
C_FRS025,FRS,C_FRS025,8.0,Fresno River,,CH,ST,,,2,4970.81066703894,1,4,,,,1,12,True,connected,True
C_FRS032,FRS,C_FRS032,8.0,Fresno River,,CH,ST,,,2,10996.1575642547,1,4,,,,1,12,True,connected,True
C_FRS036,FRS,C_FRS036,8.0,Fresno River,,CH,ST,,,2,6483.25086877578,1,4,,,,1,12,True,connected,True
C_FRS039,FRS,C_FRS039,8.0,Fresno River,,CH,ST,,,2,6391.52692557248,1,4,,,,1,12,True,connected,True
C_CHW006,CHW,C_CHW006,8.0,Chowchilla River,,CH,ST,,,2,9656.08334502,1,4,,,,1,12,True,connected,True
C_CHW011,CHW,C_CHW011,8.0,Chowchilla River,,CH,ST,,,2,8046.73602252663,1,4,,,,1,12,True,connected,True
C_CHW017,CHW,C_CHW017,8.0,Chowchilla River,,CH,ST,,,2,9273.4609616606,1,4,,,,1,12,True,connected,True
C_CHW021,CHW,C_CHW021,8.0,Chowchilla River,,CH,ST,,,2,6820.0113144294,1,4,,,,1,12,True,connected,True
C_CMCHE,MOK,C_CMCHE,8.0,Mokelumne River,,CH,ST,,,2,1965.97928795925,1,4,,,,1,12,True,connected,True
I_CLV026,,I_CLV026,18.0,,,IN,LI,,,2,7499.99997548784,1,4,,,,1,12,True,connected,True
